1720296000,57827.1,58159.2,57827.1,57998.4,2.77000575,178
1720299600,57993.9,58226.1,57813.7,57883.8,3.97605821,145
1720303200,57890.3,58092.1,57883.9,58092.1,0.64579414,75
1720306800,58117.8,58440.5,58113.0,58200.0,2.96288638,139
1720310400,58277.4,58277.4,57934.6,57934.6,2.64250162,115
1720314000,57972.6,58287.5,57883.8,58111.7,0.93682099,101
1720317600,58115.8,58373.7,58115.8,58373.7,3.16567751,117
1720321200,58362.5,58362.5,57915.5,57948.1,0.20791679,97
1720324800,57967.6,57977.8,57610.6,57619.0,2.8013602,152
1720328400,57619.8,57774.6,57410.5,57643.6,1.36555458,158
1720332000,57646.0,57779.5,57621.1,57621.1,0.26174607,84
1720335600,57635.5,57687.9,57120.8,57351.0,1.79335625,109
1720339200,57351.1,57634.0,57351.1,57634.0,5.16838881,132
1720342800,57642.5,57727.3,57578.7,57727.2,1.08036238,92
1720346400,57726.7,57886.4,57522.5,57522.5,1.51046388,126
1720350000,57508.5,57508.5,57362.9,57448.5,5.26745082,104
1720353600,57447.0,57588.5,57256.1,57331.8,0.64931769,84
1720357200,57339.5,57339.5,56786.8,56878.6,1.87880092,156
1720360800,56803.0,56937.4,56609.3,56767.1,9.47958094,184
1720364400,56766.3,57000.0,56735.0,56835.9,2.40342863,130
1720368000,56815.0,57129.0,56777.0,57114.7,2.43716433,263
1720371600,57127.4,57241.0,56833.2,57235.0,3.9482428,152
1720375200,57206.9,57355.0,57142.9,57154.4,1.51284216,115
1720378800,57152.8,57177.7,57047.4,57124.2,0.51574683,77
1720382400,57124.1,57274.3,57039.6,57250.0,18.21380666,157
1720386000,57286.9,57286.9,56215.8,56600.6,9.33443351,322
1720389600,56625.5,56774.5,56432.2,56432.2,1.69950257,127
1720393200,56401.2,56500.7,55737.9,55865.9,4.32976601,289
1720396800,55854.5,56021.0,55086.4,55086.4,30.10068088,474
1720400400,55101.5,55101.5,54333.3,54947.5,32.92585111,544
1720404000,54952.1,55400.0,54665.1,55384.7,2.50817678,166
1720407600,55400.0,55472.5,54888.9,55178.6,4.88271867,232
1720411200,55158.9,55575.5,54979.2,55491.6,10.81405463,282
1720414800,55491.4,55715.4,55284.3,55490.5,4.31564636,184
1720418400,55492.6,55862.0,55252.4,55618.9,15.62830031,277
1720422000,55638.1,55859.7,55638.1,55859.7,7.47353503,166
1720425600,55861.9,57826.7,55745.9,57801.6,25.31977633,673
1720429200,57784.5,58146.1,57372.6,57517.4,26.67036779,501
1720432800,57514.5,57700.1,56745.0,56819.0,23.34131205,420
1720436400,56819.1,57341.1,56801.7,57115.3,4.92724828,197
1720440000,57152.7,57534.8,56860.0,57155.3,14.29797489,375
1720443600,57144.9,57424.2,56834.8,57172.9,21.91979596,226
1720447200,57143.0,57275.0,54927.5,56227.5,26.07589347,1516
1720450800,56176.0,56726.8,55720.8,55759.2,10.30847294,286
1720454400,55765.5,56065.4,55437.2,55801.9,8.91188736,260
1720458000,55819.4,56316.5,55611.2,56293.5,7.03760372,258
1720461600,56287.2,56563.9,56181.5,56285.2,14.1349191,311
1720465200,56313.7,56500.0,56165.4,56471.0,1.47741691,120
1720468800,56462.8,56500.0,56216.4,56224.2,2.19421815,107
1720472400,56271.4,56767.6,56206.9,56604.8,7.101545,194
1720476000,56630.7,56904.5,56613.4,56641.7,1.01332369,74
1720479600,56707.4,56810.0,56639.6,56714.4,0.53957876,70
1720483200,56697.6,56721.9,56316.4,56570.6,9.05385982,198
1720486800,56527.9,57204.7,56449.3,56578.6,2.29819286,181
1720490400,56562.4,57303.1,56380.2,57256.7,1.4581281,170
1720494000,57220.3,57221.5,56897.6,57153.9,0.40909416,81
1720497600,57153.8,57334.8,57130.9,57291.7,0.46487949,79
1720501200,57270.7,57386.0,57178.5,57263.0,0.2837539,110
1720504800,57284.3,57706.7,57229.0,57488.4,12.91889562,206
1720508400,57488.3,57520.9,57007.1,57110.3,2.64757559,253
1720512000,57115.5,57844.9,57045.8,57577.7,20.22097824,282
1720515600,57597.0,57677.8,57532.3,57619.7,17.44328098,233
1720519200,57619.6,57648.7,57322.0,57414.4,13.20514249,221
1720522800,57374.0,57507.2,57261.6,57439.0,3.93691976,316
1720526400,57438.1,57521.8,57291.7,57347.3,1.61526297,212
1720530000,57351.0,57391.4,57007.2,57267.6,2.42649212,286
1720533600,57276.4,58074.9,57110.7,57110.7,9.13487272,485
1720537200,57107.7,57476.5,56910.9,57467.6,5.35498272,177
1720540800,57470.3,57822.2,57400.1,57693.7,5.4313171,208
1720544400,57694.2,57721.5,57412.6,57522.0,1.13124899,93
1720548000,57521.9,58260.0,57464.3,57902.4,13.28968344,274
1720551600,57886.1,57892.8,57713.3,57892.8,3.6759672,102
1720555200,57870.3,58088.3,57725.4,57893.8,5.45995718,114
1720558800,57906.5,57966.9,57773.2,57799.3,2.45447046,156
1720562400,57799.2,58224.1,57750.3,57937.9,2.55468498,168
1720566000,57915.5,58056.3,57863.5,57985.9,0.06430232,46
1720569600,57917.8,57946.7,57466.0,57488.8,2.31548025,102
1720573200,57489.2,57937.1,57395.2,57767.8,1.76109016,148
1720576800,57767.8,57872.1,57689.5,57872.1,0.53507271,48
1720580400,57915.5,58165.2,57846.7,58159.7,0.51790902,67
1720584000,58200.0,59392.5,58200.0,59292.7,15.47123457,505
1720587600,59330.0,59408.5,58844.8,58954.0,2.2285286,124
1720591200,58994.3,59256.0,58956.0,59225.0,3.58098227,138
1720594800,59225.0,59225.0,58859.4,58966.3,13.50517949,213
1720598400,58970.8,59025.9,58647.5,58745.6,4.34350463,291
1720602000,58731.8,58761.8,58392.5,58475.0,13.73372343,260
1720605600,58470.7,58682.7,58351.6,58616.9,3.53241323,133
1720609200,58654.7,58687.1,58400.0,58488.7,5.07921767,122
1720612800,58488.1,58547.0,57800.0,58094.4,13.73693087,312
1720616400,58118.1,58279.7,57558.2,57706.8,7.90939929,265
1720620000,57713.2,57873.4,57523.0,57765.8,4.24432256,173
1720623600,57701.3,57982.7,57510.3,57736.0,10.87059102,210
1720627200,57744.0,57978.8,57602.8,57679.3,14.73672403,217
1720630800,57675.1,57748.2,57437.0,57607.8,4.87944637,220
1720634400,57607.9,57760.0,57500.1,57607.8,2.51435266,125
1720638000,57614.5,57614.5,57388.5,57416.9,1.14635081,120
1720641600,57417.0,57498.9,57154.6,57357.4,21.79080242,291
1720645200,57406.3,57533.6,57291.8,57516.1,4.27269301,76
1720648800,57478.6,57818.2,57477.5,57700.9,3.86542438,113
1720652400,57675.2,57839.1,57619.8,57749.5,2.36015418,87
1720656000,57706.8,57706.8,57401.4,57543.6,1.04063851,74
1720659600,57569.1,58340.0,57496.0,58339.9,2.75135849,136
1720663200,58287.7,58314.3,57768.7,57850.5,2.41594408,111
1720666800,57903.5,57921.5,57100.0,57549.3,1.96894619,161
1720670400,57568.7,57751.6,57509.3,57751.6,1.56939154,70
1720674000,57762.9,58034.8,57715.7,58024.3,3.18663423,104
1720677600,58010.1,58045.6,57894.2,58012.5,0.45076793,74
1720681200,58008.9,58272.8,57926.5,58181.6,4.49380259,123
1720684800,58207.8,58272.9,58080.9,58158.6,4.2278225,81
1720688400,58150.5,58355.5,58125.0,58288.0,7.87297743,164
1720692000,58304.0,58467.2,58193.6,58429.2,10.81813197,225
1720695600,58440.6,58876.9,58414.6,58803.3,14.77319582,260
1720699200,58775.7,59459.0,58518.1,58802.0,52.77026897,759
1720702800,58802.0,58930.0,58308.5,58500.0,12.28419577,293
1720706400,58546.2,58651.9,57556.5,57800.6,16.58790792,365
1720710000,57792.6,58108.8,57300.0,57359.2,5.14558719,286
1720713600,57426.0,57699.9,57178.0,57626.7,8.49672837,215
1720717200,57649.3,57900.4,57591.8,57840.6,1.80408729,130
1720720800,57824.8,57952.6,57723.3,57838.3,4.94337422,140
1720724400,57839.9,57840.0,57355.5,57365.2,1.98577889,154
1720728000,57390.2,57554.2,57262.1,57531.0,6.98748252,167
1720731600,57537.9,57593.0,57340.0,57418.6,1.71594122,74
1720735200,57456.7,57508.8,57198.1,57298.9,2.87895888,122
1720738800,57298.9,57382.7,57188.3,57332.1,0.91536153,41
1720742400,57358.4,57560.9,57137.8,57180.0,3.3251041,121
1720746000,57199.8,57291.6,56591.5,56932.2,5.65854303,243
1720749600,56939.3,57354.1,56911.3,57354.1,1.62720166,109
1720753200,57347.7,57347.7,56891.5,56911.0,0.87250693,82
1720756800,56921.4,57031.5,56755.5,57031.5,0.36199591,45
1720760400,57024.3,57085.2,56966.9,56990.0,4.22372181,56
1720764000,57031.2,57396.5,57031.2,57237.9,4.32143821,120
1720767600,57217.0,57307.5,56848.8,57100.1,3.93343515,134
1720771200,57070.7,57300.0,57048.3,57293.8,1.0877367,126
1720774800,57300.0,57300.0,56894.5,56926.1,3.23781944,115
1720778400,56978.6,57185.8,56800.0,57134.7,10.10971763,143
1720782000,57138.0,57239.9,57097.2,57169.1,0.70511789,57
1720785600,57210.0,57426.6,57125.3,57383.5,16.84875603,230
1720789200,57395.2,57940.5,57390.0,57940.5,7.90451542,220
1720792800,57872.2,57959.3,57733.3,57826.0,6.85406284,145
1720796400,57821.0,58239.6,57784.8,58239.6,5.18583654,202
1720800000,58209.9,58367.5,57972.7,58125.0,3.79770914,176
1720803600,58116.4,58301.8,57945.8,58155.0,5.78468186,181
1720807200,58161.5,58503.8,58079.7,58315.6,2.94894194,177
1720810800,58315.6,58329.5,57549.4,57549.4,73.57975782,764
1720814400,57588.4,57651.0,57184.5,57589.8,2.00232169,149
1720818000,57554.8,57657.7,57539.9,57607.9,2.49574817,301
1720821600,57597.3,57840.6,57582.4,57785.2,1.24584675,90
1720825200,57786.6,57900.0,57720.7,57894.3,0.79747565,49
1720828800,57875.8,57915.5,57763.4,57824.8,0.68673001,48
1720832400,57810.1,57937.0,57810.0,57891.5,0.12546717,33
1720836000,57880.9,57947.1,57799.5,57919.5,0.09073864,44
1720839600,57952.5,57952.5,57797.4,57797.4,0.95941115,74
1720843200,57811.8,57828.0,57771.9,57778.4,1.13569301,83
1720846800,57778.4,58101.4,57778.4,58072.0,2.49088793,107
1720850400,58054.3,58159.3,58005.6,58040.5,3.51068574,127
1720854000,58033.7,58126.9,58012.0,58116.8,1.07684274,64
1720857600,58153.7,58153.7,57956.3,57956.3,1.21649301,81
1720861200,57946.7,58782.2,57922.8,58644.9,14.10753137,277
1720864800,58664.8,58717.3,58356.8,58436.6,5.44799776,153
1720868400,58423.3,58573.7,58383.7,58555.1,0.67045089,82
1720872000,58555.1,58852.2,58440.6,58767.2,7.31317182,126
1720875600,58799.3,58822.0,58595.7,58595.7,1.36748473,89
1720879200,58546.2,58708.8,58503.5,58708.8,0.27190744,42
1720882800,58757.9,58900.1,58728.8,58807.0,16.96559033,206
1720886400,58847.8,58943.5,58616.6,58620.0,2.5859038,189
1720890000,58618.2,58684.7,58595.4,58657.6,1.3798026,56
1720893600,58696.4,58794.9,58592.9,58651.7,2.25801122,107
1720897200,58649.1,58702.7,58604.1,58639.9,0.92072895,143
1720900800,58595.7,58646.0,58574.9,58605.4,0.74137321,97
1720904400,58593.8,58697.2,58582.3,58654.5,0.44601346,74
1720908000,58654.9,59504.0,58283.8,59504.0,28.4408307,426
1720911600,59482.7,59795.9,59153.8,59202.7,8.25450272,319
1720915200,59290.6,59764.6,59290.6,59764.6,24.01698052,212
1720918800,59736.6,59799.9,59463.8,59700.0,2.86757645,109
1720922400,59700.1,59751.3,59297.5,59297.5,0.44001378,54
1720926000,59387.3,59569.9,59387.3,59451.8,1.57788205,56
1720929600,59459.4,60041.9,59459.4,59936.3,5.59963929,182
1720933200,60007.5,60250.1,59837.6,60250.1,18.95859578,276
1720936800,60261.6,60277.6,59850.5,59856.5,4.71494494,112
1720940400,59867.8,60097.8,59853.9,60075.4,2.92118308,95
1720944000,60090.4,60366.0,60090.4,60191.9,8.67335918,231
1720947600,60257.4,60356.3,60153.1,60188.9,2.36806147,74
1720951200,60194.8,60199.0,59916.1,59916.1,1.90667601,67
1720954800,59924.1,60118.0,59918.0,60088.5,4.64136881,122
1720958400,60105.6,60105.6,59578.4,59578.4,9.16029959,181
